GDEKT;GDENR;GDENAME;VERSION;LINKDOC;LINKDOC_PRESENT;DOWNLOADED_PDF_VALID;MUNICIPALITY_EXISTS;LINK_VALID;METADATA_EQUAL;METADATA_ORIGINAL;METADATA_DOWNLOADEDFILE;HASH_EQUAL;CRAWLED_LINK;CRAWLED_LINK_SAME
SZ;1364;Ingenbohl;20240511;https://www.ingenbohl.ch/_rte/publikation/378587;True;False;True;False;False;None;None;False;;False
SZ;1365;Lauerz;20240511;https://www.lauerz.ch/storage/c6550cdb7381f36a6e61860441bc338ff9aeaf4f7a5df2dddbd0c74873438941;True;True;True;True;True;creationDate: 2023-01-31 13:43:44, modifcationDate: 2023-01-31 13:43:44, author: None, size: 345243;creationDate: 2023-01-31 13:43:44, modifcationDate: 2023-01-31 13:43:44, author: None, size: 345243;True;;False
SZ;1366;Morschach;20240511;https://secure.i-web.ch/gemweb/morschach/dl.php/de/644a85a678676/Baureglement_vom_21.09.2004.pdf;True;True;True;True;True;creationDate: 2021-12-14 18:27:28, modifcationDate: 2021-12-14 18:27:28, author: None, size: 2767056;creationDate: 2021-12-14 18:27:28, modifcationDate: 2021-12-14 18:27:28, author: None, size: 2767056;True;;False
SZ;1367;Muotathal;20240511;https://www.muotathal.ch/fileadmin/dateien/gemeinde/reglemente/4_strassen_gewaesser_etc/Baureglement2012.pdf;True;True;True;True;True;creationDate: 2016-10-04 13:00:45, modifcationDate: 2016-10-04 13:00:45, author: Patrik Suter, size: 1051536;creationDate: 2016-10-04 13:00:45, modifcationDate: 2016-10-04 13:00:45, author: Patrik Suter, size: 1051536;True;;False
SZ;1368;Oberiberg;20240511;https://www.oberiberg.ch/libraries.files/baur_20221.pdf;True;True;True;True;True;creationDate: 2022-09-19 17:03:49, modifcationDate: 2023-05-02 09:54:34, author: None, size: 5474903;creationDate: 2022-09-19 17:03:49, modifcationDate: 2023-05-02 09:54:34, author: None, size: 5474903;True;;False
SZ;1369;Riemenstalden;;;False;False;True;False;False;None;None;False;;True
SZ;1370;Rothenthurm;20240511;https://www.rothenthurm.ch/fileadmin/dateien/verwaltung/hochbauamt/Baureglement_ab_2014.pdf;True;False;True;False;False;None;None;False;;False
SZ;1371;Sattel;20240511;https://www.sattel.ch/_doc/2811727;True;False;True;False;False;None;None;False;;False
SZ;1372;Schwyz;20240511;https://www.gemeindeschwyz.ch/_doc/3269342;True;False;True;False;False;None;None;False;;False
SZ;1373;Steinen;;https://www.steinen.ch/_rte/publikation/434210;True;False;True;False;False;None;None;False;;False
SZ;1374;Steinerberg;20240511;https://steinerberg.ch/webseite/wp-content/uploads/2018/12/Baureglement-21.-April-2010.pdf;True;True;True;True;True;creationDate: 2011-02-22 14:47:55, modifcationDate: 2011-02-22 14:47:55, author: reri, size: 152116;creationDate: 2011-02-22 14:47:55, modifcationDate: 2011-02-22 14:47:55, author: reri, size: 152116;True;;False
SZ;1375;Unteriberg;20240511;https://www.unteriberg.ch/fileadmin/dateien/verwaltung/reglemente/Baureglement_Stand_03.02.2023.pdf;True;True;True;True;True;creationDate: 2023-01-27 16:15:30, modifcationDate: 2023-02-03 07:17:23, author: None, size: 575591;creationDate: 2023-01-27 16:15:30, modifcationDate: 2023-02-03 07:17:23, author: None, size: 575591;True;;False
OW;1401;Alpnach;20240511;https://secure.i-web.ch/gemweb/alpnach/dl.php/de/615b26b866057/Bau-_und_Zonenreglement_Einwohnergemeinde_Alpnach.pdf;True;True;True;True;True;creationDate: 2021-10-04 16:04:03, modifcationDate: 2021-10-04 16:04:03, author: al38, size: 16043668;creationDate: 2021-10-04 16:04:03, modifcationDate: 2021-10-04 16:04:03, author: al38, size: 16043668;True;;False
OW;1402;Engelberg;20240511;https://www.gde-engelberg.ch/_doc/4387663;True;False;True;False;False;None;None;False;;False
OW;1403;Giswil;20240511;https://www.giswil.ch/_doc/2576864;True;False;True;False;False;None;None;False;;False
OW;1404;Kerns;20240511;https://www.kerns.ch/_doc/1187617;True;False;True;False;False;None;None;False;;False
OW;1405;Lungern;20240511;https://secure.i-web.ch/gemweb/lungern/dl.php/de/5b5ffcc9c7d15/BZR_Stand_20180501.pdf;True;False;True;True;False;None;None;False;;False
OW;1406;Sachseln;20240511;https://www.sachseln.ch/_doc/4372223;True;False;True;False;False;None;None;False;;False
OW;1407;Sarnen;20240511;https://www.sarnen.ch/_doc/3885230;True;False;True;False;False;None;None;False;;False
NW;1501;Beckenried;20240511;https://www.beckenried.ch/dl.php/de/617bb715c180a/Bau-_und_Zonenreglement_Beckenried_2004_mit_Nachtragen_bis_2.pdf;True;False;True;False;False;None;None;False;;False
NW;1502;Buochs;20240511;https://www.buochs.ch/_doc/1650562;True;False;True;False;False;None;None;False;;False
NW;1503;Dallenwil;20240511;https://secure.i-web.ch/gemweb/dallenwil/dl.php/de/6480254e9a5aa/Bau-_und_Zonenreglement.pdf;True;True;True;True;True;creationDate: 2023-06-07 06:18:59, modifcationDate: 2023-06-07 06:18:59, author: da02, size: 186484;creationDate: 2023-06-07 06:18:59, modifcationDate: 2023-06-07 06:18:59, author: da02, size: 186484;True;;False
NW;1504;Emmetten;20240511;https://www.emmetten.ch/_doc/2446795;True;False;True;False;False;None;None;False;;False
NW;1505;Ennetbürgen;20240511;https://www.ennetbuergen.ch/_doc/3300979;True;False;True;False;False;None;None;False;;False
NW;1506;Ennetmoos;20240511;https://www.ennetmoos.ch/_doc/2331605;True;False;True;False;False;None;None;False;;False
NW;1507;Hergiswil (NW);20240511;https://www.hergiswil.ch/_doc/1800329;True;False;True;False;False;None;None;False;;False
NW;1508;Oberdorf (NW);20240511;https://secure.i-web.ch/gemweb/oberdorf/dl.php/de/600ec931af91c/20201215_OB_BZR.pdf;True;True;True;True;True;creationDate: 2021-01-25 13:24:37, modifcationDate: 2021-01-25 13:24:41, author: Lotter, size: 193618;creationDate: 2021-01-25 13:24:37, modifcationDate: 2021-01-25 13:24:41, author: Lotter, size: 193618;True;;False
NW;1509;Stans;20240511;https://www.stans.ch/_doc/4528523;True;False;True;False;False;None;None;False;;False
NW;1510;Stansstad;20240511;https://www.stansstad.ch/public/upload/assets/414/Bau-%20und%20Zonenreglement.pdf?fp=1636731424664;True;False;True;False;False;None;None;False;;False
NW;1511;Wolfenschiessen;20240511;https://www.wolfenschiessen.ch/_doc/3222125;True;False;True;False;False;None;None;False;;False
GL;1630;Glarus Nord;;https://www.glarus-nord.ch/public/upload/assets/10357/Bauordnung_Bilten_neu.pdf?fp=1;True;True;True;True;False;None;None;False;;False
GL;1631;Glarus Süd;;https://www.glarus-sued.ch/public/upload/assets/36904/Bauordnung_Betschwanden.pdf?fp=1627378473659;True;True;True;True;False;None;None;False;;False
GL;1632;Glarus;20240511;https://glarus.tlex.ch/frontend/versions/280/download_pdf_file?locale=de;True;True;True;True;False;creationDate: 2023-05-08 12:12:18, modifcationDate: None, author: None, size: 1598627;creationDate: 2024-08-05 10:09:09, modifcationDate: None, author: None, size: 1598823;False;;False
ZG;1701;Baar;20240511;https://www.baar.ch/_doc/3924382;True;False;True;False;False;None;None;False;;False
ZG;1702;Cham;20240511;https://www.cham.ch/_doc/4365056;True;False;True;False;False;None;None;False;;False
ZG;1703;Hünenberg;;https://www.ortsplanung.ch/indexhuenenbergbauordnung.html;True;False;True;False;False;None;None;False;;False
ZG;1704;Menzingen;20240511;https://www.zg.ch/behoerden/gemeinden/menzingen/de/verwaltung/rechtssammlung/erlasse-der-gemeindeversammlung/Bauordnung.pdf/download;True;False;True;False;False;None;None;False;;False
ZG;1705;Neuheim;20240511;https://neuheim.tlex.ch/frontend/versions/174/download_pdf_file?locale=de;True;False;True;False;False;None;None;False;;False
ZG;1706;Oberägeri;;https://www.ortsplanung.ch/indexoberaegeri.html;True;False;True;False;False;None;None;False;;False
ZG;1707;Risch;20240511;https://www.zg.ch/behoerden/gemeinden/risch-rotkreuz/politik/rechtssammlung/4-5-planung-bau-sicherheit/bauordnung-einwohnergemeinde-risch-stand;True;False;True;False;False;None;None;False;;False
ZG;1708;Steinhausen;20240511;https://www.zg.ch/behoerden/gemeinden/steinhausen/verwaltung/bau-und-umwelt/orts-und-raumplanung/downloads/bauordnung-der-gemeinde-steinhausen/download;True;False;True;False;False;None;None;False;;False
ZG;1709;Unterägeri;20240511;https://www.unteraegeri.ch/_docn/170652/Bauordnung_2008_rechtsgltig.pdf;True;True;True;True;True;creationDate: 2009-03-18 14:46:58, modifcationDate: 2009-03-18 14:46:58, author: uakama, size: 592765;creationDate: 2009-03-18 14:46:58, modifcationDate: 2009-03-18 14:46:58, author: uakama, size: 592765;True;;False
ZG;1710;Walchwil;20240511;https://www.walchwil.ch/public/upload/assets/654/411.1_Bauordnung.pdf?fp=1654848838184;True;True;True;True;True;creationDate: 2018-07-18 13:28:12, modifcationDate: 2018-07-18 13:28:16, author: None, size: 1306758;creationDate: 2018-07-18 13:28:12, modifcationDate: 2018-07-18 13:28:16, author: None, size: 1306758;True;;False
ZG;1711;Zug;20240511;https://zug.tlex.ch/frontend/structured_documents/287/download_pdf_file_and_annex?locale=de;True;False;True;False;False;None;None;False;;False
FR;2250;Courgevaux;;;False;False;True;False;False;None;None;False;;True
FR;2254;Courtepin;;;False;False;True;False;False;None;None;False;;True
FR;2257;Cressier (FR);;https://www.cressier.ch/fileadmin/user_upload/Commune/Reglements/Reglement_et_ses_annexes.pdf;True;True;True;True;False;None;None;False;;False
FR;2258;Fräschels;20240511;https://www.fraeschels.ch/fileadmin/reglemente/planungs-_und_baureglement.pdf;True;False;True;False;False;None;None;False;;False
FR;2261;Greng;20240511;https://www.greng.ch/inhalte/Reglemente/Bau-_und_Zonenreglement_Gemeinde_Greng.pdf;True;True;True;True;True;creationDate: 2016-05-25 15:53:30, modifcationDate: None, author: None, size: 1137136;creationDate: 2016-05-25 15:53:30, modifcationDate: None, author: None, size: 1137136;True;;False
FR;2262;Gurmels;20240511;https://www.gurmels.ch/_docn/3000523/Gurmels_Genehmigung_-_D5_GBR.pdf;True;True;True;True;True;creationDate: 2021-03-02 08:40:16, modifcationDate: 2021-03-02 08:40:16, author: jbrueggger, size: 1108599;creationDate: 2021-03-02 08:40:16, modifcationDate: 2021-03-02 08:40:16, author: jbrueggger, size: 1108599;True;;False
FR;2265;Kerzers;20240511;https://www.kerzers.ch/system/files?file=reglement/Planungs-%20und%20Baureglement%20der%20Gemeinde%20Kerzers_0.pdf;True;True;True;True;True;creationDate: 2017-06-28 15:45:20, modifcationDate: 2018-10-23 13:11:01, author: None, size: 2898341;creationDate: 2017-06-28 15:45:20, modifcationDate: 2018-10-23 13:11:01, author: None, size: 2898341;True;;False
FR;2266;Kleinbösingen;20240511;https://www.kleinboesingen.ch/uploads/6/Planung-Baureglement.pdf.html;True;True;True;True;True;creationDate: 2007-01-13 16:28:40, modifcationDate: 2016-11-11 14:50:43, author: BHostettler, size: 614326;creationDate: 2007-01-13 16:28:40, modifcationDate: 2016-11-11 14:50:43, author: BHostettler, size: 614326;True;;False
FR;2271;Meyriez;20240511;https://www.merlach.ch/public/upload/assets/748/Planungs-%20und%20Baureglement%20PBRG.pdf?fp=1;True;True;True;True;True;creationDate: 2021-07-01 11:53:56, modifcationDate: 2021-07-01 10:56:09, author: None, size: 18619607;creationDate: 2021-07-01 11:53:56, modifcationDate: 2021-07-01 10:56:09, author: None, size: 18619607;True;;False
FR;2272;Misery-Courtion;;https://www.miserycourtion.ch/wp-content/uploads/2022/10/RCU-approuv%C3%A9.pdf;True;True;True;True;False;None;None;False;;False
FR;2274;Muntelier;20240511;https://www.muntelier.ch/.cm4all/iproc.php/Reglemente/Gemeindebaureglement%20M%C3%A4rz2019.pdf?cdp=a;True;True;True;True;True;creationDate: 2019-03-13 08:28:13, modifcationDate: 2019-03-13 08:28:13, author: None, size: 818114;creationDate: 2019-03-13 08:28:13, modifcationDate: 2019-03-13 08:28:13, author: None, size: 818114;True;;False
FR;2275;Murten;20240511;https://www.murten-morat.ch/_docn/2025376/N6_Gemeindebaureglement.pdf;True;False;True;False;False;None;None;False;;False
FR;2276;Ried bei Kerzers;20240511;https://www.ried.ch/de/verwaltung/Reglemente/Gemeindebaureglement-Februar-2017.pdf;True;True;True;True;True;creationDate: None, modifcationDate: 2017-03-28 09:06:38, author: , size: 168084;creationDate: None, modifcationDate: 2017-03-28 09:06:38, author: , size: 168084;True;;False
FR;2278;Ulmiz;20240511;https://www.ulmiz.ch/images/stories/PDF/bauwesen/Gemeindebaureglement_Revision_der_Ortsplanung_Auflage_22.05.2017.pdf;True;True;True;True;True;creationDate: 2017-08-30 06:55:42, modifcationDate: 2017-08-30 08:19:47, author: , size: 871991;creationDate: 2017-08-30 06:55:42, modifcationDate: 2017-08-30 08:19:47, author: , size: 871991;True;;False
FR;2284;Mont-Vully;;;False;False;True;False;False;None;None;False;;True
FR;2292;Brünisried;20240511;https://www.bruenisried.ch/files/40021-05_Gemeindebaureglement.pdf;True;True;True;True;True;creationDate: 2021-07-13 15:36:00, modifcationDate: 2021-07-13 15:36:00, author: Joseph Bruegger, size: 375564;creationDate: 2021-07-13 15:36:00, modifcationDate: 2021-07-13 15:36:00, author: Joseph Bruegger, size: 375564;True;;False
FR;2293;Düdingen;20240511;https://www.duedingen.ch/_docn/2922755/201118_Planungs-_und_Baureglement.pdf;True;True;True;True;True;creationDate: 2020-11-23 15:59:47, modifcationDate: 2020-11-24 06:54:13, author: None, size: 10678428;creationDate: 2020-11-23 15:59:47, modifcationDate: 2020-11-24 06:54:13, author: None, size: 10678428;True;;False
FR;2294;Giffers;20240511;;False;False;True;False;False;None;None;False;;True
FR;2295;Bösingen;20240511;https://www.boesingen.ch/_docn/2773567/Gemeindebaureglement_2016.pdf;True;True;True;True;True;creationDate: 2016-05-20 06:08:25, modifcationDate: 2020-06-30 06:29:50, author: None, size: 1379727;creationDate: 2016-05-20 06:08:25, modifcationDate: 2020-06-30 06:29:50, author: None, size: 1379727;True;;False
FR;2296;Heitenried;20240511;https://www.heitenried.ch/_docn/3994694/Planungs-_und_Baureglement_genehmigt_am_25.11.2022.pdf;True;False;True;False;False;None;None;False;;False
FR;2299;Plaffeien;;https://www.plaffeien.ch/_docn/2087348/Gemeindebaureglement_Sektoren_Plaffeien_und_Schwarzsee_190228.pdf;True;False;True;False;False;None;None;False;;False
FR;2300;Plasselb;20240511;https://www.plasselb.ch/dl.php/de/5d95e9f1e2816/Planungs-_und_Baureglement.pdf;True;False;True;False;False;None;None;False;;False
FR;2301;Rechthalten;20240511;http://www.rechthaltengr.ch/Gemeinderat/Ortsplanung/2017_Ortsplanung_Dokumente/04%20313%20OP%20Rechthalten%20-%20GBR%202017.pdf;True;True;True;True;True;creationDate: 2017-06-09 13:09:33, modifcationDate: 2017-06-27 05:50:54, author: jbruegger, size: 1581774;creationDate: 2017-06-09 13:09:33, modifcationDate: 2017-06-27 05:50:54, author: jbruegger, size: 1581774;True;;False
FR;2303;St. Silvester;;https://www.stsilvester.ch/uploads/326/Gemeindebaureglement.pdf.html;True;True;True;True;False;None;None;False;;False
FR;2304;St. Ursen;;https://www.stursen.ch/_docn/3035489/Baureglement_St._Ursen_Oeffentliche_Auflage_04.09.2020.pdf;True;True;True;True;False;None;None;False;;False
FR;2305;Schmitten (FR);20240511;;False;False;True;False;False;None;None;False;;True
FR;2306;Tafers;20240511;https://www.tafers.ch/_docn/4191517/20220629_GBR_unterzeichnet.pdf;True;False;True;False;False;None;None;False;;False
FR;2307;Tentlingen;20240511;https://www.tentlingen.ch/uploads/180/Planungs-_und_Baureglement.pdf.html;True;True;True;True;False;creationDate: 2018-05-28 12:57:44, modifcationDate: 2018-09-25 12:51:42, author: Joseph Bruegger, size: 817175;creationDate: 2024-08-23 13:55:23, modifcationDate: 2024-08-23 13:55:23, author: Joseph Bruegger, size: 912428;False;;False
FR;2308;Ueberstorf;20240511;https://www.ueberstorf.ch/_docn/2294618/Bau_und_Planungereglement.pdf;True;True;True;True;True;creationDate: 2013-03-14 08:47:18, modifcationDate: 2013-03-14 08:47:18, author: None, size: 1272901;creationDate: 2013-03-14 08:47:18, modifcationDate: 2013-03-14 08:47:18, author: None, size: 1272901;True;;False
FR;2309;Wünnewil-Flamatt;20240511;https://www.wuennewil-flamatt.ch/_docn/2982191/Gemeindebaureglement.pdf;True;False;True;False;False;None;None;False;;False
SO;2401;Egerkingen;20240511;https://planregister-data.so.ch/public/egerkingen/74-BR.pdf;True;True;True;True;False;creationDate: 2020-01-16 13:01:11, modifcationDate: 2020-01-16 13:01:11, author: Kanzlei 1, size: 668987;creationDate: 2016-11-25 16:38:19, modifcationDate: 2016-11-25 15:38:01, author: None, size: 4217918;False;https://planregister-data.so.ch/public/egerkingen/74-BR.pdf;True
SO;2402;Härkingen;20240511;https://www.haerkingen.ch/public/upload/assets/3448/31.01.2023%20-%20Baureglement.pdf?fp=1;True;True;True;True;True;creationDate: 2023-02-06 14:02:45, modifcationDate: 2023-02-06 14:02:45, author: None, size: 3807988;creationDate: 2023-02-06 14:02:45, modifcationDate: 2023-02-06 14:02:45, author: None, size: 3807988;True;;False
SO;2403;Kestenholz;20240511;https://planregister-data.so.ch/public/kestenholz/76-BR.pdf;True;True;True;True;True;creationDate: 2018-09-28 15:19:01, modifcationDate: 2018-09-28 15:19:01, author: None, size: 885697;creationDate: 2018-09-28 15:19:01, modifcationDate: 2018-09-28 15:19:01, author: None, size: 885697;True;https://planregister-data.so.ch/public/kestenholz/76-BR.pdf;True
SO;2404;Neuendorf;20240511;https://planregister-data.so.ch/public/neuendorf/77-BR.pdf;True;True;True;True;True;creationDate: 2010-10-13 13:00:15, modifcationDate: None, author: None, size: 819094;creationDate: 2010-10-13 13:00:15, modifcationDate: None, author: None, size: 819094;True;https://planregister-data.so.ch/public/neuendorf/77-BR.pdf;True
SO;2405;Niederbuchsiten;20240511;https://www.niederbuchsiten.ch/_doc/3857326;True;False;True;False;False;None;None;False;;False
SO;2406;Oberbuchsiten;20240511;https://planregister-data.so.ch/public/oberbuchsiten/79-BR.pdf;True;True;True;True;False;creationDate: None, modifcationDate: None, author: None, size: None;creationDate: None, modifcationDate: None, author: None, size: None;True;https://planregister-data.so.ch/public/oberbuchsiten/79-BR.pdf;True
SO;2407;Oensingen;20240511;https://planregister-data.so.ch/public/oensingen/80-BR.pdf;True;True;True;True;True;creationDate: 2020-04-03 06:18:38, modifcationDate: 2020-04-03 06:18:38, author: None, size: 4226331;creationDate: 2020-04-03 06:18:38, modifcationDate: 2020-04-03 06:18:38, author: None, size: 4226331;True;https://planregister-data.so.ch/public/oensingen/80-BR.pdf;True
SO;2408;Wolfwil;20240511;https://planregister-data.so.ch/public/wolfwil/81-BR.pdf;True;True;True;True;True;creationDate: 2018-04-12 09:41:51, modifcationDate: 2018-04-12 09:41:51, author: None, size: 906835;creationDate: 2018-04-12 09:41:51, modifcationDate: 2018-04-12 09:41:51, author: None, size: 906835;True;https://planregister-data.so.ch/public/wolfwil/81-BR.pdf;True
SO;2421;Aedermannsdorf;20240511;https://planregister-data.so.ch/public/aedermannsdorf/65-BR.pdf;True;True;True;True;False;creationDate: 2014-02-07 15:20:43, modifcationDate: 2014-02-07 15:43:15, author: None, size: 798213;creationDate: None, modifcationDate: None, author: None, size: None;False;https://planregister-data.so.ch/public/aedermannsdorf/65-BR.pdf;True
SO;2422;Balsthal;20240511;https://planregister-data.so.ch/public/balsthal/66-BR.pdf;True;True;True;True;True;creationDate: 2010-10-13 08:50:57, modifcationDate: None, author: None, size: 358371;creationDate: 2010-10-13 08:50:57, modifcationDate: None, author: None, size: 358371;True;https://planregister-data.so.ch/public/balsthal/66-BR.pdf;True
SO;2424;Herbetswil;20240511;https://planregister-data.so.ch/public/herbetswil/68-BR.pdf;True;True;True;True;True;creationDate: 2010-10-13 08:55:02, modifcationDate: None, author: None, size: 598381;creationDate: 2010-10-13 08:55:02, modifcationDate: None, author: None, size: 598381;True;https://planregister-data.so.ch/public/herbetswil/68-BR.pdf;True
SO;2425;Holderbank (SO);20240511;https://planregister-data.so.ch/public/holderbank/69-BR.pdf;True;True;True;True;True;creationDate: 2010-10-13 08:59:20, modifcationDate: None, author: None, size: 564281;creationDate: 2010-10-13 08:59:20, modifcationDate: None, author: None, size: 564281;True;https://planregister-data.so.ch/public/holderbank/69-BR.pdf;True
SO;2426;Laupersdorf;20240511;https://planregister-data.so.ch/public/laupersdorf/70-BR.pdf;True;True;True;True;True;creationDate: 2010-10-13 09:03:17, modifcationDate: None, author: None, size: 425017;creationDate: 2010-10-13 09:03:17, modifcationDate: None, author: None, size: 425017;True;https://planregister-data.so.ch/public/laupersdorf/70-BR.pdf;True
SO;2427;Matzendorf;20240511;https://planregister-data.so.ch/public/matzendorf/71-BR.pdf;True;True;True;True;True;creationDate: 2017-03-27 14:56:11, modifcationDate: 2017-03-28 15:27:26, author: None, size: 223668;creationDate: 2017-03-27 14:56:11, modifcationDate: 2017-03-28 15:27:26, author: None, size: 223668;True;https://planregister-data.so.ch/public/matzendorf/71-BR.pdf;True
SO;2428;Mümliswil-Ramiswil;20240511;https://planregister-data.so.ch/public/muemliswil-ramiswil/72-BR.pdf;True;True;True;True;False;creationDate: 2010-10-13 09:09:10, modifcationDate: None, author: None, size: 546620;creationDate: None, modifcationDate: None, author: None, size: None;False;https://planregister-data.so.ch/public/muemliswil-ramiswil/72-BR.pdf;True
SO;2430;Welschenrohr-Gänsbrunnen;;https://planregister-data.so.ch/public/welschenrohr-gaensbrunnen/73-BR.pdf;True;True;True;True;False;None;None;False;https://planregister-data.so.ch/public/welschenrohr-gaensbrunnen/67-BR.pdf;False
SO;2445;Biezwil;20240511;https://planregister-data.so.ch/public/biezwil/22-BR.pdf;True;True;True;True;True;creationDate: 2017-01-23 15:21:40, modifcationDate: 2017-01-23 14:24:03, author: None, size: 1147563;creationDate: 2017-01-23 15:21:40, modifcationDate: 2017-01-23 14:24:03, author: None, size: 1147563;True;https://planregister-data.so.ch/public/biezwil/22-BR.pdf;True
SO;2455;Lüterkofen-Ichertswil;20240511;https://planregister-data.so.ch/public/lueterkofen-ichertswil/32-BR.pdf;True;True;True;True;True;creationDate: 2010-10-06 14:57:08, modifcationDate: None, author: None, size: 539872;creationDate: 2010-10-06 14:57:08, modifcationDate: None, author: None, size: 539872;True;https://planregister-data.so.ch/public/lueterkofen-ichertswil/32-BR.pdf;True
SO;2456;Lüterswil-Gächliwil;20240511;https://planregister-data.so.ch/public/lueterswil-gaechliwil/33-BR.pdf;True;False;False;False;False;None;None;False;;False
SO;2457;Messen;20240511;https://planregister-data.so.ch/public/messen/34-BR.pdf;True;True;True;True;True;creationDate: 2010-10-08 13:17:16, modifcationDate: None, author: None, size: 402748;creationDate: 2010-10-08 13:17:16, modifcationDate: None, author: None, size: 402748;True;https://planregister-data.so.ch/public/messen/34-BR.pdf;True
SO;2461;Schnottwil;20240511;https://planregister-data.so.ch/public/schnottwil/38-BR.pdf;True;True;True;True;True;creationDate: 2020-05-04 06:16:59, modifcationDate: 2020-05-04 06:16:59, author: None, size: 2245147;creationDate: 2020-05-04 06:16:59, modifcationDate: 2020-05-04 06:16:59, author: None, size: 2245147;True;https://planregister-data.so.ch/public/schnottwil/38-BR.pdf;True
SO;2463;Unterramsern;20240511;https://planregister-data.so.ch/public/unterramsern/40-BR.pdf;True;True;True;True;True;creationDate: 2010-10-08 13:45:42, modifcationDate: None, author: None, size: 385022;creationDate: 2010-10-08 13:45:42, modifcationDate: None, author: None, size: 385022;True;https://planregister-data.so.ch/public/unterramsern/40-BR.pdf;True
SO;2464;Lüsslingen-Nennigkofen;20240511;https://planregister-data.so.ch/public/luesslingen-nennigkofen/31-BR.pdf;True;True;True;True;True;creationDate: 2019-02-27 15:20:20, modifcationDate: 2019-02-27 15:20:20, author: None, size: 1211849;creationDate: 2019-02-27 15:20:20, modifcationDate: 2019-02-27 15:20:20, author: None, size: 1211849;True;https://planregister-data.so.ch/public/luesslingen-nennigkofen/31-BR.pdf;True
SO;2465;Buchegg;20240511;https://planregister-data.so.ch/public/buchegg/23-BR.pdf;True;True;True;True;False;creationDate: 2017-11-09 11:37:03, modifcationDate: 2017-11-09 10:35:24, author: None, size: 529488;creationDate: None, modifcationDate: None, author: None, size: None;False;https://planregister-data.so.ch/public/buchegg/23-BR.pdf;True
SO;2471;Bättwil;20240511;https://planregister-data.so.ch/public/baettwil/110-BR.pdf;True;True;True;True;True;creationDate: 2012-04-17 09:10:19, modifcationDate: 2012-04-17 09:17:13, author: None, size: 645587;creationDate: 2012-04-17 09:10:19, modifcationDate: 2012-04-17 09:17:13, author: None, size: 645587;True;https://planregister-data.so.ch/public/baettwil/110-BR.pdf;True
SO;2472;Büren (SO);20240511;https://planregister-data.so.ch/public/bueren/111-BR.pdf;True;True;True;True;True;creationDate: 2010-10-18 12:57:11, modifcationDate: None, author: None, size: 443536;creationDate: 2010-10-18 12:57:11, modifcationDate: None, author: None, size: 443536;True;https://planregister-data.so.ch/public/bueren/111-BR.pdf;True
SO;2473;Dornach;20240511;https://planregister-data.so.ch/public/dornach/112-BR.pdf;True;True;True;True;True;creationDate: 2014-01-15 09:54:53, modifcationDate: None, author: None, size: 524043;creationDate: 2014-01-15 09:54:53, modifcationDate: None, author: None, size: 524043;True;https://planregister-data.so.ch/public/dornach/112-BR.pdf;True
SO;2474;Gempen;20240511;https://planregister-data.so.ch/public/gempen/113-BZR.pdf;True;True;True;True;True;creationDate: 2017-10-30 08:18:38, modifcationDate: 2023-05-04 12:49:28, author: None, size: 1642602;creationDate: 2017-10-30 08:18:38, modifcationDate: 2023-05-04 12:49:28, author: None, size: 1642602;True;https://planregister-data.so.ch/public/gempen/113-BZR.pdf;True
SO;2475;Hochwald;20240511;https://planregister-data.so.ch/public/hochwald/114-BR.pdf;True;True;True;True;True;creationDate: 2010-10-18 13:07:24, modifcationDate: None, author: None, size: 421862;creationDate: 2010-10-18 13:07:24, modifcationDate: None, author: None, size: 421862;True;https://planregister-data.so.ch/public/hochwald/114-BR.pdf;True
SO;2476;Hofstetten-Flüh;20240511;https://planregister-data.so.ch/public/hofstetten-flueh/115-BZR.pdf;True;True;True;True;True;creationDate: 2010-10-18 14:16:28, modifcationDate: None, author: None, size: 1125693;creationDate: 2010-10-18 14:16:28, modifcationDate: None, author: None, size: 1125693;True;https://planregister-data.so.ch/public/hofstetten-flueh/115-BZR.pdf;True
SO;2477;Metzerlen-Mariastein;20240511;https://planregister-data.so.ch/public/metzerlen-mariastein/116-BZR.pdf;True;True;True;True;True;creationDate: 2017-10-30 08:34:12, modifcationDate: 2017-10-30 07:39:31, author: None, size: 909932;creationDate: 2017-10-30 08:34:12, modifcationDate: 2017-10-30 07:39:31, author: None, size: 909932;True;https://planregister-data.so.ch/public/metzerlen-mariastein/116-BZR.pdf;True
SO;2478;Nuglar-St. Pantaleon;;https://planregister-data.so.ch/public/nuglar-st.pantaleon/117-BR.pdf;True;True;True;True;False;None;None;False;https://planregister-data.so.ch/public/nuglar-st.pantaleon/117-BR.pdf;True
SO;2479;Rodersdorf;20240511;https://planregister-data.so.ch/public/rodersdorf/118-BR.pdf;True;True;True;True;True;creationDate: 2014-02-07 15:22:52, modifcationDate: 2014-02-07 15:43:51, author: None, size: 578803;creationDate: 2014-02-07 15:22:52, modifcationDate: 2014-02-07 15:43:51, author: None, size: 578803;True;https://planregister-data.so.ch/public/rodersdorf/118-BR.pdf;True
SO;2480;Seewen;20240511;https://planregister-data.so.ch/public/seewen/119-BR.pdf;True;True;True;True;True;creationDate: 2017-10-30 09:42:45, modifcationDate: 2017-10-30 08:40:56, author: None, size: 179228;creationDate: 2017-10-30 09:42:45, modifcationDate: 2017-10-30 08:40:56, author: None, size: 179228;True;https://planregister-data.so.ch/public/seewen/119-BR.pdf;True
