GDEKT;GDENR;GDENAME;Version;Link_Dok_RIS;Link_Dok_Present;downloadedPdfDocumentValid;MunicipalityExists;LinkValid;MetaDataDateEqual;MetaDataOriginal;MetaDataDownloadedFile;HashEqual;CrawledLink;CrawledLinkSameAsRISLink;;;
SO;2517;Derendingen;;https://planregister-data.so.ch/public/derendingen/47-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2518;Etziken;;https://planregister-data.so.ch/public/etziken/48-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2519;Gerlafingen;;https://planregister-data.so.ch/public/gerlafingen/49-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2520;Halten;;https://planregister-data.so.ch/public/halten/50-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2523;Horriwil;;https://planregister-data.so.ch/public/horriwil/53-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2524;Hüniken;;https://planregister-data.so.ch/public/hueniken/54-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2525;Kriegstetten;;https://planregister-data.so.ch/public/kriegstetten/55-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2526;Lohn-Ammannsegg;;https://planregister-data.so.ch/public/lohn-ammannsegg/56-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2527;Luterbach;;https://planregister-data.so.ch/public/luterbach/57-BZR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2528;Obergerlafingen;;https://www.obergerlafingen.ch/files/Seiten/3_3%20Dokumente/20230119%20Baureglement%20genehmigt%20GV%20RR%20sig.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2529;Oekingen;;https://planregister-data.so.ch/public/oekingen/59-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2530;Recherswil;;https://planregister-data.so.ch/public/recherswil/60-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2532;Subingen;;https://planregister-data.so.ch/public/subingen/62-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2534;Zuchwil;;https://www.zuchwil.ch/de/verwaltung/dokumente/dokumente/bauundzonenreglement2002.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2535;Drei Höfe;;https://planregister-data.so.ch/public/drei-hoefe/51-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2541;Balm bei Günsberg;;https://planregister-data.so.ch/public/balm-bei-guensberg/2-BZR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2542;Bellach;;https://planregister-data.so.ch/public/bellach/3-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2543;Bettlach;;http://www.bettlach.ch/documents/EGB-DOC-194.PDF;True;False;True;False;False;None;None;False;;False;;;
SO;2544;Feldbrunnen-St. Niklaus;;https://planregister-data.so.ch/public/feldbrunnen-st-niklaus/5-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2545;Flumenthal;;https://planregister-data.so.ch/public/flumenthal/6-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2546;Grenchen;;https://planregister-data.so.ch/public/grenchen/7-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2547;Günsberg;;https://planregister-data.so.ch/public/guensberg/8-BZR.pdf;True;False;True;False;False;None;None;False;;False;;;
SO;2548;Hubersdorf;;https://planregister-data.so.ch/public/hubersdorf/9-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2549;Kammersrohr;;https://planregister-data.so.ch/public/kammersrohr/10-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2550;Langendorf;;https://planregister-data.so.ch/public/langendorf/11-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2551;Lommiswil;;https://planregister-data.so.ch/public/lommiswil/12-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2553;Oberdorf (SO);;https://planregister-data.so.ch/public/oberdorf/14-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2554;Riedholz;;https://planregister-data.so.ch/public/riedholz/15-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2555;Rüttenen;;https://planregister-data.so.ch/public/ruettenen/16-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2556;Selzach;;https://planregister-data.so.ch/public/selzach/17-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2571;Boningen;;https://planregister-data.so.ch/public/boningen/82-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2572;Däniken;;https://planregister-data.so.ch/public/daeniken/83-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2573;Dulliken;;https://planregister-data.so.ch/public/dulliken/84-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2574;Eppenberg-Wöschnau;;https://planregister-data.so.ch/public/eppenberg-woeschnau/85-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2575;Fulenbach;;https://planregister-data.so.ch/public/fulenbach/86-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2576;Gretzenbach;;https://planregister-data.so.ch/public/gretzenbach/87-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2578;Gunzgen;;https://planregister-data.so.ch/public/gunzgen/89-BZR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2579;Hägendorf;;https://www.haegendorf.ch/_doc/2931266;True;False;True;False;False;None;None;False;;False;;;
SO;2580;Kappel (SO);;https://planregister-data.so.ch/public/kappel/91-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2581;Olten;;https://www.olten.ch/_doc/1981522;True;False;True;False;False;None;None;False;;False;;;
SO;2582;Rickenbach (SO);;https://planregister-data.so.ch/public/rickenbach/93-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2583;Schönenwerd;;https://planregister-data.so.ch/public/schoenenwerd/94-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2584;Starrkirch-Wil;;;False;False;True;False;False;None;None;False;;True;;;
SO;2585;Walterswil (SO);;https://planregister-data.so.ch/public/walterswil/96-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2586;Wangen bei Olten;;https://planregister-data.so.ch/public/wangen-bei-olten/97-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2601;Solothurn;;https://planregister-data.so.ch/public/solothurn/1-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2611;Bärschwil;;https://planregister-data.so.ch/public/baerschwil/121-BZR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2612;Beinwil (SO);;https://planregister-data.so.ch/public/beinwil/122-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2613;Breitenbach;;https://planregister-data.so.ch/public/breitenbach/123-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2614;Büsserach;;https://planregister-data.so.ch/public/buesserach/124-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2615;Erschwil;;https://planregister-data.so.ch/public/erschwil/125-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2616;Fehren;;https://planregister-data.so.ch/public/fehren/126-BZR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2617;Grindel;;https://planregister-data.so.ch/public/grindel/127-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2618;Himmelried;;https://planregister-data.so.ch/public/himmelried/128-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2619;Kleinlützel;;https://planregister-data.so.ch/public/kleinluetzel/129-BR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2620;Meltingen;;https://planregister-data.so.ch/public/meltingen/130-BZR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2621;Nunningen;;https://planregister-data.so.ch/public/nunningen/131-BZR.pdf;True;True;True;True;False;None;None;False;;False;;;
SO;2622;Zullwil;;https://planregister-data.so.ch/public/zullwil/132-BZR.pdf;True;True;True;True;False;None;None;False;;False;;;
BS;2701;Basel;;https://www.gesetzessammlung.bs.ch/frontend/versions/5271/download_pdf_file?locale=de;True;True;True;True;False;None;None;False;;False;;;
BS;2702;Bettingen;;https://www.gesetzessammlung.bs.ch/frontend/versions/5626/download_pdf_file?locale=de;True;True;True;True;False;None;None;False;;False;;;
BS;2703;Riehen;;https://www.gesetzessammlung.bs.ch/frontend/versions/5991/download_pdf_file?locale=de;True;True;True;True;False;None;None;False;;False;;;
BL;2761;Aesch (BL);;https://www.aesch.bl.ch/_docn/1135484/Aesch_ZRS_Nachfuhrung_20150818.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2762;Allschwil;;https://www.allschwil.ch/de/verwaltung/dokumente/dokumente/ZonenreglementSiedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2763;Arlesheim;;https://arlesheim.tlex.ch/frontend/versions/73/download_pdf_file?locale=de;True;True;True;True;False;None;None;False;;False;;;
BL;2764;Biel-Benken;;https://www.biel-benken.ch/public/upload/assets/231/Zonenreglement%20Siedlung.pdf?fp=1519382079118;True;True;True;True;False;None;None;False;;False;;;
BL;2765;Binningen;;https://www.binningen.ch/public/upload/assets/2261/Zonenreglement.pdf?fp=1536764044291;True;True;True;True;False;None;None;False;;False;;;
BL;2766;Birsfelden;;https://www.birsfelden.ch/wAssets/docs/politik-verwaltung/politik/reglemente-und-verordnungen/Zonenreglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2767;Bottmingen;;https://www.bottmingen.ch/de/verwaltung/dokumente/dokumente/zonenplan/Zonenreglement-Siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2768;Ettingen;;https://www.ettingen.ch/_Resources/Persistent/12ef827895dbad471e4e12c5e0e83cdbd4ae9a58/Zonenreglement%20Siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2769;Münchenstein;;https://www.muenchenstein.ch/_docn/1458240/3_Zonenreglement_Siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2770;Muttenz;;https://www.muttenz.ch/_docn/1356565/10.700_Zonenreglement_Siedlung_22.11.2005_Fassung_11.06.2015.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2771;Oberwil (BL);;https://www.oberwil.ch/_docn/1348914/Zonenreglement_Siedlung_2017_1_1.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2772;Pfeffingen;;https://www.pfeffingen.ch/_docn/3079052/51_ZRS_02_01_N_G_2019_1221.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2773;Reinach (BL);;https://reinach-bl.tlex.ch/frontend/versions/153/download_pdf_file?locale=de;True;True;True;True;False;None;None;False;;False;;;
BL;2774;Schönenbuch;;https://www.schoenenbuch.ch/public/upload/assets/240/Zonenreglement%20Siedlung%20mit%20Anh%C3%A4ngen.pdf?fp=1555416008663;True;True;True;True;False;None;None;False;;False;;;
BL;2775;Therwil;;https://www.therwil.ch/de/verwaltung/dokumente/dokumente/Reglemente-Verordnungen/Zonenreglement-Siedlung-2017.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2781;Blauen;;https://www.blauen.ch/_docn/2707154/Zonenreglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2782;Brislach;;http://www.brislach.ch/dl.php/de/56422c006a245/Zonenreglement_Siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2783;Burg im Leimental;;https://www.baselland.ch/politik-und-behorden/gemeinden/burg-il/gemeindeverwaltung/gemeindereglemente/pdf_gemeindereglemente-1/zonenreglement-siedlung-landschaft-18-12-2019.pdf/@@download/file/Zonenreglement%20Siedlung%20Landschaft%2018.12.2019%2C%20Homepage.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2784;Dittingen;;https://www.dittingen.ch/sites/default/files/2020-06/ZPS_01_Zonenplan_Siedlung__78_ZRS_01_00_U_G_2008_1158.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2785;Duggingen;;https://assets.website-files.com/6076f9ed1064d98eb4e2f503/60d2147dc29b3c27fe7d43cd_7.06.00_Zonenreglement_Siedlung_Stand_12.2016.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2786;Grellingen;;https://www.grellingen.ch/_docn/1604173/Zonenreglement_Siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2787;Laufen;;https://www.laufen-bl.ch/public/upload/assets/109/400-Zonenreglement.pdf?fp=1526450447426;True;True;True;True;False;None;None;False;;False;;;
BL;2788;Liesberg;;https://www.liesberg.ch/appl/download.php?objid=1248341098&id=1455991089&nr=2&filename=Zonenreglement_Siedlung.pdf&usid=9620;True;True;True;True;False;None;None;False;;False;;;
BL;2789;Nenzlingen;;https://www.baselland.ch/politik-und-behorden/gemeinden/nenzlingen/gemeindeverwaltung/gemeindereglemente-1/gemeindereglemente-pdf-1/zonenregl- landschaft.pdf/@@download/file/zonenregl-landschaft.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2790;Roggenburg;;https://www.roggenburg.ch/assets/downloads/reglemente/Zonenreglement%20Siedlung_%C3%BCberarbeitet%202020.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2791;Röschenz;;https://www.roeschenz.ch/dl.php/de/58aff3ff77c8b/Zonenreglement_Siedlung_Nachfuhrungsexemplar.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2792;Wahlen;;https://www.gemeinde-wahlen.ch/_docn/3902264/814_Zonenplan_Landschaft_Wahlen.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2793;Zwingen;;https://www.zwingen.ch/_docn/1935745/Zonenreglement_Nachfuhrung_Stand_RRB_1526_21_11_2016_bearb-20180319.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2821;Arisdorf;;https://www.baselland.ch/politik-und-behorden/gemeinden/arisdorf/verwaltung/copy_of_gemeindereglemente/gemeindereglemente_pdf-1/zonenreglement- siedlung.pdf/@@download/file/Zonenreglement%20Siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2822;Augst;;https://www.baselland.ch/politik-und-behorden/gemeinden/augst/gemeindeverwaltung/copy_of_bauverwaltung/bau-1/zonenreglement-augst-west-rrb-2020-598-v-05-05-202.pdf/@@download/file/Zonenreglement_Augst_West_RRB_2020_598_v_05_05_2020.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2823;Bubendorf;;https://www.bubendorf.swiss/de/verwaltung/dokumente/dokumente/zonenreg-siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2824;Frenkendorf;;https://www.frenkendorf.ch/public/upload/assets/821/Zonenvorschriften_Siedlung.pdf?fp=1548078484113;True;True;True;True;False;None;None;False;;False;;;
BL;2825;Füllinsdorf;;https://www.fuellinsdorf.ch/public/upload/assets/2849/Zonenreglement%20Siedlung%202023%20inkl.%20Naturgefahren.pdf?fp=1687959156463;True;False;True;False;False;None;None;False;;False;;;
BL;2826;Giebenach;;https://www.baselland.ch/politik-und-behorden/gemeinden/giebenach/politik-und-behoerden-1/gemeindereglemente/gemeindereglemente_pdf-1/zonenreg-siedlung.pdf/@@download/file/zonenreg-siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2827;Hersberg;;https://www.baselland.ch/politik-und-behorden/gemeinden/hersberg/gemeindeverwaltung/gemeindereglemente/gemeindereglemente_pdf-1/zrs_hersberg_nf_2022.pdf/@@download/file/ZRS_Hersberg_NF_2022.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2828;Lausen;;https://www.lausen.ch/de/verwaltung/rechtssammlung/reglemente-und-verordnungen/Zonenreglement_Siedlung_Nachfuehrungsreglement_RRB_2022_525_vom_29_03_2022.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2829;Liestal;;https://www.liestal.ch/_docn/412048/400.2_Zonenreglement_Siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2830;Lupsingen;;https://www.lupsingen.ch/public/upload/assets/217/Zonenreglement%20Siedlung%20inkl.%20Anhang.pdf?fp=1567756647401;True;True;True;True;False;None;None;False;;False;;;
BL;2831;Pratteln;;https://www.pratteln.ch/_docn/701107/Pratteln_Mitte_Zonenreglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2832;Ramlinsburg;;https://www.baselland.ch/politik-und-behorden/gemeinden/ramlinsburg/gemeindeinformationen/reglemente-und-informationen-pdf-download/reglemente-1/zonenreglement-siedlung.pdf/@@download/file/Zonenreglement%20Siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2833;Seltisberg;;https://www.seltisberg.ch/sites/default/files/2020-07/Zonenreglement_Siedlung_Genehmigung_Erwaegungen_RRB.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2834;Ziefen;;https://www.ziefen.ch/public/upload/assets/1179/Zonenreglement%20Siedlung.pdf?fp=1650354449458;True;True;True;True;False;None;None;False;;False;;;
BL;2841;Anwil;;https://www.anwil.ch/sites/default/files/2022-03/Zonenreglement%20Siedlung%2007.05.2008.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2842;Böckten;;https://www.boeckten.ch/public/upload/assets/56/Zonenreglement%20Siedlung%20Nachf%C3%BChrung%202020.pdf?fp=1;True;True;True;True;False;None;None;False;;False;;;
BL;2843;Buckten;;https://assets.website-files.com/618e4d67f8ffcc5e22a863cd/61912829f3028af62f1b6356_Zonenreglement-Inkraft-4.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2844;Buus;;https://www.buus.ch/sites/default/files/2016-06/Zonenreglement%20Siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2845;Diepflingen;;https://www.baselland.ch/politik-und-behorden/gemeinden/diepflingen/gemeindeverwaltung/copy_of_gemeindereglemente/gemeindereglemente-1/zrs-diep-nf19.pdf/@@download/file/ZRS_Diep_NF19.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2846;Gelterkinden;;https://www.gelterkinden.ch/de/verwaltung/dokumente/dokumente/Zonenreglement-Siedlung-9MB.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2847;Häfelfingen;;http://www.haefelfingen.ch/cms/fileadmin/dokumente/zonenplan/Zonenreglement_Siedlung_RRB_Nr.1140_vom_11.08.2009.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2848;Hemmiken;;https://www.hemmiken.ch/sites/default/files/2016-03/Zonenreglement%20Siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2849;Itingen;;https://www.itingen.ch/dl.php/de/0dhpo-jj9jtl/Zonenreglement_Siedlung_2007.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2850;Känerkinden;;https://www.kaenerkinden.ch/sites/default/files/2021-05/Zonenreglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2851;Kilchberg (BL);;https://www.rue-ki-ze.ch/sites/default/files/2023-03/Nachfuehrungsreglement_ZR_Siedlung_Stand_RRB_2022_1339_vom_20220906_inkl_Skizzen.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2852;Läufelfingen;;https://www.laeufelfingen.ch/sites/default/files/2022-08/Zonenreglement_Siedlung_RRB_2021_967_inklErw%C3%A4gungen_Nichtgenhmigungen.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2853;Maisprach;;https://www.baselland.ch/politik-und-behorden/gemeinden/maisprach/gemeindeverwaltung/gemeindereglemente/gemeindereglemente_pdf-1/zonenreglement.pdf/@@download/file/zonenreglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2854;Nusshof;;https://www.baselland.ch/politik-und-behorden/gemeinden/nusshof/gemeindeverwaltung/gemeindereglemente/gemeindereglemente-pdf-1/zonenregelement-siedlung.pdf/@@download/file/Zonenregelement%20Siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2855;Oltingen;;https://www.baselland.ch/politik-und-behorden/gemeinden/oltingen/gemeindeverwaltung/formulare-gesuche/pdf-reglemente-1/zonenreglement-siedlung-rrb-19-06-2007.pdf/@@download/file/Zonenreglement_Siedlung_RRB_19.06.2007.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2856;Ormalingen;;https://www.ormalingen.ch/sites/default/files/2022-06/33.%20Zonenreglement%20Siedlung%20vom%2005.06.2007_Stand%20Genehmigung%20Regierungsrat.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2857;Rickenbach (BL);;https://www.rickenbach-bl.ch/images/2022-05-10_ZRS_NF.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2858;Rothenfluh;;https://www.rothenfluh.ch/sites/default/files/2021-11/Zonenreglement%20Siedlung%202004.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2859;Rümlingen;;https://www.ruemlingen.ch/wp-content/uploads/2014/05/zonenreglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2860;Rünenberg;;https://www.rue-ki-ze.ch/sites/default/files/2021-12/ZonenreglementSiedlung_Nachf%c3%bchrungsexpl_RRB108415_08_2017.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2861;Sissach;;https://www.sissach.ch/_docn/1098873/Zonenreglement_Siedlung_RR031216.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2862;Tecknau;;https://www.tecknau.ch/sites/default/files/2020-11/Zonenreglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2863;Tenniken;;https://www.tenniken.ch/sites/default/files/2022-11/zonenreglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2864;Thürnen;;https://www.thuernen.ch/dl.php/de/5ebb8e95a2607/Zonenreglement_Siedlung_RRB_1792_vom27_11_2018.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2865;Wenslingen;;https://www.wenslingen.ch/sites/default/files/2021-06/zps_nachfuehrungsreglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2866;Wintersingen;;https://www.wintersingen.ch/sites/default/files/2016-02/zonenreglement%20siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2867;Wittinsburg;;https://www.baselland.ch/politik-und-behorden/gemeinden/wittinsburg/gemeindeverwaltung/gemeindereglemente-1/gemeindereglemente-pdf-1/zonen-reg.pdf/@@download/file/zonen-reg.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2868;Zeglingen;;https://www.rue-ki-ze.ch/sites/default/files/2020-01/zonenreglement_siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2869;Zunzgen;;https://www.zunzgen.ch/dl.php/de/5fca577ad5aa7/Zonenreglement_Siedlung_Mut_2019_74.ZRS.2.1.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2881;Arboldswil;;file:///C:/Users/ibkronen/Downloads/ZRS'NF2021.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2882;Bennwil;;https://www.baselland.ch/politik-und-behorden/gemeinden/bennwil/gemeindeverwaltung/copy_of_gemeindereglemente/gemeindereglemente-pdf-1/zonenreglement-siedlung.pdf/@@download/file/zonenreglement-siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2883;Bretzwil;;https://www.bretzwil.ch/bw/reglement/dokumente/Zonenreglement_Siedlung_2015.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2884;Diegten;;https://www.baselland.ch/politik-und-behorden/gemeinden/diegten/gemeindeverwaltung/gemeindereglemente/gemeindereglemente-pdf-1/zonenreglement_siedlung_nachfuehrungsreglement_stand_rrb_2021_963.pdf/;True;False;True;False;False;None;None;False;;False;;;
BL;2885;Eptingen;;https://www.baselland.ch/politik-und-behorden/gemeinden/eptingen/gemeindeverwaltung/gemeindereglemente-1/pdf_gemeindereglemente-1/zonenreglement-siedlung-eptingen.pdf/@@download/file/ZRS_NF2020_inkl_Norm.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2886;Hölstein;;https://s.hoelstein.ch/media/01/zonenreglement-siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2887;Lampenberg;;https://www.baselland.ch/politik-und-behorden/gemeinden/lampenberg/bildung-und-kultur/dokumente/dokumente-1/79-zonenreglement-siedlung.pdf/@@download/file/79_Zonenreglement_Siedlung.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2888;Langenbruck;;https://www.langenbruck.ch/sites/default/files/files/veranstaltungen/r_zonen.pdf;True;False;True;False;False;None;None;False;;False;;;
BL;2889;Lauwil;;https://www.lauwil.ch/de/behoerden-und-kommissionen/reglemente/Zonenreglement-Siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2890;Liedertswil;;http://www.liedertswil.ch/index_htm_files/Zonenreglement_20.03.18.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2891;Niederdorf;;https://www.niederdorf.ch/sites/default/files/2023-02/ZRS_Nachf%C3%BChrung_Jan2017.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2892;Oberdorf (BL);;https://www.oberdorf.bl.ch/sites/default/files/2018-06/21%20Zonenreglement%20Siedlung.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2893;Reigoldswil;;https://www.reigoldswil.ch/de/behoerden-und-kommissionen/reglemente/Zonenreglement-Siedlung-Nachfuehrung-2013.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2894;Titterten;;https://www.titterten.ch/de/verwaltung/reglemente/Zonenreglement-Siedlung-2010.pdf;True;True;True;True;False;None;None;False;;False;;;
BL;2895;Waldenburg;;https://www.baselland.ch/politik-und-behorden/gemeinden/waldenburg/gemeindeverwaltung/gemeindereglemente-1/gemeindereglemente-pdf-1/Zonenreglement_Siedlung_RRB_1053_v_26_06_2018_NachfuehrExemplar2.pdf/;True;False;True;False;False;None;None;False;;False;;;
SH;2901;Gächlingen;;https://gaechlingen.ch/CMS/get/file/50aa7ded-cc17-4840-8ea0-10756af084cd;True;True;True;True;False;None;None;False;;False;;;
SH;2903;Löhningen;;https://www.loehningen.ch/images/downloads/800.1_-_2023-01_Bauordnung.pdf;True;True;True;True;False;None;None;False;;False;;;
SH;2904;Neunkirch;;https://www.neunkirch.ch/public/upload/assets/1788/Bauordnung_Neunkirch_2020.pdf?fp=1;True;True;True;True;False;None;None;False;;False;;;
SH;2914;Büttenhardt;;https://buettenhardt.ch/wp-content/uploads/2021/06/Bau-_und_Nutzungsordnung_05.11.2013.pdf;True;True;True;True;False;None;None;False;;False;;;
SH;2915;Dörflingen;;https://doerflingen.ch/system/files_force/downloads/20150623_BauO_Revision_Internet.pdf?download=1;True;False;True;False;False;None;None;False;;False;;;
SH;2917;Lohn (SH);;https://www.lohn.ch/download_file/view/211/348;True;False;True;False;False;None;None;False;;False;;;
SH;2919;Stetten (SH);;https://stetten.ch/wp-content/uploads/2021/09/Finale-Bauordnung-mit-Aenderungen-RRB.pdf;True;True;True;True;False;None;None;False;;False;;;
SH;2920;Thayngen;;https://thayngen.ch/CMS/get/file/75963b5f-e193-4907-97d4-d3ce70cee340;True;True;True;True;False;None;None;False;;False;;;
SH;2931;Bargen (SH);;https://bargen.ch/CMS/get/file/ed053452-21d3-4cc0-98a0-c9dbc3a5d349;True;True;True;True;False;None;None;False;;False;;;
SH;2932;Beringen;;https://www.beringen.ch/uploads/files/pdf/Beringen%20Online/Rechtsbuch/701.100%20Bau-%20und%20Nutzungsordnung.pdf;True;True;True;True;False;None;None;False;;False;;;
SH;2933;Buchberg;;https://www.buchberg.ch/public/upload/assets/208/20201110_BAU_Bauordnung%202019.pdf?fp=1613051077295;True;True;True;True;False;None;None;False;;False;;;
SH;2936;Merishausen;;https://merishausen.ch/CMS/get/file/e3659454-e4cb-46b0-866a-6d44288ea6e5;True;True;True;True;False;None;None;False;;False;;;
SH;2937;Neuhausen am Rheinfall;;https://rechtsbuch.neuhausen.ch/fileupload/700.100n.pdf;True;False;True;False;False;None;None;False;;False;;;
SH;2938;Rüdlingen;;https://ruedlingen.ch/CMS/get/file/35ec86c9-89fe-4840-ad4d-7bf725ba94a2;True;True;True;True;False;None;None;False;;False;;;
